time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-11T04:14:12.590Z,35.8353333,-117.6818333,7.81,3.62,ml,64,23,0.07126,0.16,ci,ci39473968,2020-06-11T14:45:52.373Z,"23km ESE of Little Lake, CA",earthquake,0.11,0.34,0.192,268,reviewed,ci,ci
2020-06-11T04:07:55.870Z,36.0413322,-119.8171692,3.6,2.05,md,9,202,0.3839,0.35,nc,nc73406816,2020-06-11T05:42:02.728Z,"14km ENE of Kettleman City, CA",earthquake,6.35,13.98,0.18,3,automatic,nc,nc
2020-06-11T04:07:53.230Z,38.1472,-117.8118,6.7,1.4,ml,19,93.19,0.062,0.03,nn,nn00746839,2020-06-11T04:15:08.863Z,"37 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-11T04:06:49.794Z,58.3567,-153.7681,62.3,1.7,ml,,,,0.36,ak,ak0207hn0p1v,2020-06-11T04:12:14.249Z,"60 km WNW of Aleneva, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-06-11T03:59:07.070Z,17.9213,-66.8936,10,1.97,md,22,214,0.0557,0.14,pr,pr2020163003,2020-06-11T05:10:22.454Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.48,0.55,0.1,4,reviewed,pr,pr
2020-06-11T03:57:56.780Z,19.2185,-155.4183333,32.87,3.38,ml,62,138,0.02729,0.12,hv,hv71551252,2020-06-11T07:28:02.040Z,"6 km ENE of P?hala, Hawaii",earthquake,0.4,0.54,0.161,37,reviewed,hv,hv
2020-06-11T03:55:31.820Z,36.9085,-116.4043,3.4,0.4,ml,8,150.8,0.181,0.04,nn,nn00746836,2020-06-11T04:01:57.304Z,"31 km E of Beatty, Nevada",earthquake,,8.8,,,automatic,nn,nn
2020-06-11T03:55:00.160Z,38.1355,-118.0118,11.7,2.1,ml,23,55.77,0.042,0.12,nn,nn00746833,2020-06-11T04:01:50.256Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-11T03:54:42.130Z,33.8611667,-116.7888333,13.9,0.41,ml,20,103,0.02841,0.14,ci,ci39473952,2020-06-11T04:21:48.968Z,"6km S of Cabazon, CA",earthquake,0.29,0.6,0.091,8,reviewed,ci,ci
2020-06-11T03:49:28.090Z,39.411,-110.3098333,-1.27,1.68,md,5,198,0.01764,0.06,uu,uu60395247,2020-06-11T14:00:07.550Z,"16 km SSE of Sunnyside, Utah",earthquake,1.16,0.71,0.466,5,reviewed,uu,uu
2020-06-11T03:45:48.290Z,38.2758,-117.8598,14.3,0.9,ml,15,130.84,0.118,0.06,nn,nn00746830,2020-06-11T03:51:27.631Z,"25 km ESE of Mina, Nevada",earthquake,,2.4,,,automatic,nn,nn
2020-06-11T03:45:24.850Z,38.7401657,-122.6956635,-0.77,0.91,md,6,199,0.02811,0.05,nc,nc73406796,2020-06-11T03:55:04.004Z,"4km S of Anderson Springs, CA",earthquake,0.69,2.4,0.2,2,automatic,nc,nc
2020-06-11T03:39:40.840Z,38.1555,-117.95,7.2,0.8,ml,14,112.88,0.03,0.06,nn,nn00746826,2020-06-11T03:44:27.644Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-11T03:39:31.290Z,38.7686653,-122.7113342,1.2,2.68,md,50,65,0.009436,0.07,nc,nc73406791,2020-06-11T10:00:09.511Z,"2km WSW of Anderson Springs, CA",earthquake,0.18,0.3,0.16,32,automatic,nc,nc
2020-06-11T03:35:42.520Z,38.1662,-117.8677,9.3,0.6,ml,13,100.33,0.012,0.04,nn,nn00746824,2020-06-11T03:39:27.398Z,"32 km SE of Mina, Nevada",earthquake,,2.4,,,automatic,nn,nn
2020-06-11T03:30:55.470Z,33.5053333,-116.7721667,2.4,0.14,ml,15,81,0.02457,0.12,ci,ci39473944,2020-06-11T04:27:46.637Z,"11km WSW of Anza, CA",earthquake,0.2,0.18,0.047,4,reviewed,ci,ci
2020-06-11T03:30:30.629Z,66.3051,-156.912,0,1.2,ml,,,,0.97,ak,ak0207hmkd5d,2020-06-11T03:37:16.563Z,"65 km S of Shungnak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-11T03:29:54.460Z,38.1377,-118.0267,8.6,0.8,ml,14,156.09,0.041,0.08,nn,nn00746821,2020-06-11T03:33:47.488Z,"28 km SSE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-06-11T03:26:59.270Z,37.9261665,-122.2911682,10.4,0.77,md,9,99,0.05896,0.03,nc,nc73406781,2020-06-11T04:10:03.092Z,"2km NNW of Kensington, CA",earthquake,0.43,1.7,0.25,9,automatic,nc,nc
2020-06-11T03:20:18.800Z,38.1502,-118.0068,1.3,0.5,ml,8,177.33,0.052,0.1,nn,nn00746820,2020-06-11T03:27:26.910Z,"28 km SSE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-06-11T03:18:21.920Z,37.5881667,-118.8218333,0.52,1,md,5,299,0.006071,0.01,nc,nc73406776,2020-06-11T07:10:04.314Z,"13km WNW of Toms Place, CA",earthquake,1.41,0.66,0.253,5,reviewed,nc,nc
2020-06-11T03:15:43.600Z,38.8089981,-122.8206635,2.14,0.78,md,18,61,0.006654,0.02,nc,nc73406766,2020-06-11T03:37:02.887Z,"7km WNW of The Geysers, CA",earthquake,0.23,0.53,0.1,3,automatic,nc,nc
2020-06-11T03:13:30.970Z,38.129,-117.9952,9.8,2,ml,18,90.82,0.05,0.09,nn,nn00746816,2020-06-11T03:22:30.284Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-11T03:13:04.800Z,33.8661667,-116.7991667,13.85,0.7,ml,23,62,0.03253,0.21,ci,ci39473920,2020-06-11T03:16:55.538Z,"6km S of Cabazon, CA",earthquake,0.42,0.89,0.124,18,automatic,ci,ci
2020-06-11T03:13:03.180Z,19.2141666,-155.4198303,31.94,2.14,ml,40,145,0.03137,0.11,hv,hv71551212,2020-06-11T03:18:44.640Z,"6 km ENE of P?hala, Hawaii",earthquake,0.73,0.88,0.03,3,automatic,hv,hv
2020-06-11T03:12:54.290Z,38.779335,-122.7555008,0.49,0.57,md,6,112,0.01175,0.01,nc,nc73406761,2020-06-11T03:27:03.824Z,"0km NNE of The Geysers, CA",earthquake,0.41,1.21,,1,automatic,nc,nc
2020-06-11T03:11:05.400Z,33.8576667,-116.8023333,13.82,2.76,ml,140,16,0.02437,0.2,ci,ci39473904,2020-06-11T06:03:15.072Z,"7km SSW of Cabazon, CA",earthquake,0.11,0.25,0.147,225,reviewed,ci,ci
2020-06-11T03:10:26.030Z,38.1187,-118.0632,9.5,1.7,ml,24,65.06,0.048,0.1,nn,nn00746812,2020-06-11T03:14:29.525Z,"30 km S of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-11T03:06:28.360Z,44.7558333,-111.1206667,10.94,0.83,ml,11,70,0.04158,0.16,uu,uu60395242,2020-06-11T13:22:03.410Z,"5 km ESE of Hebgen Lake Estates, Montana",earthquake,0.62,1.29,0.4,2,reviewed,uu,uu
2020-06-11T03:05:36.770Z,19.2101667,-155.4648333,34.98,3.23,ml,62,101,0.04986,0.11,hv,hv71551202,2020-06-11T05:07:10.993Z,"1 km ENE of P?hala, Hawaii",earthquake,0.41,0.48,0.158,36,reviewed,hv,hv
2020-06-11T03:03:26.340Z,38.2058,-117.7608,0,1.1,ml,16,77.09,0.051,0.38,nn,nn00746810,2020-06-11T03:11:08.213Z,"36 km SE of Mina, Nevada",earthquake,,20.9,,,automatic,nn,nn
2020-06-11T03:01:02.820Z,38.1455,-117.884,7.3,0.5,ml,13,101.21,0.018,0.03,nn,nn00746808,2020-06-11T03:04:48.275Z,"33 km SE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-11T02:59:31.020Z,35.6326667,-117.4035,15.32,0.81,ml,8,179,0.1121,0.08,ci,ci39473896,2020-06-11T03:03:19.334Z,"15km S of Trona, CA",earthquake,0.49,0.73,0.233,7,automatic,ci,ci
2020-06-11T02:59:07.360Z,38.8176651,-122.8216629,1.95,0.8,md,20,50,0.01057,0.04,nc,nc73406751,2020-06-11T03:16:02.947Z,"7km NW of The Geysers, CA",earthquake,0.23,0.45,0.08,3,automatic,nc,nc
2020-06-11T02:55:22.559Z,36.29766667,-98.18416667,7.65,2.35,ml,55,87,0.03869240723,0.18,ok,ok2020lkfh,2020-06-11T12:59:25.117Z,"5 km N of Ames, Oklahoma",earthquake,,0.4,0.24,21,reviewed,ok,ok
2020-06-11T02:54:49.810Z,36.30216667,-98.18666667,7.9,2.53,ml,68,68,0,0.2,ok,ok2020lkfg,2020-06-11T14:04:01.146Z,"6 km N of Ames, Oklahoma",earthquake,,0.4,0.2,24,reviewed,ok,ok
2020-06-11T02:50:37.610Z,38.1727,-117.9623,3,1.5,ml,15,79.22,0.026,0.23,nn,nn00746804,2020-06-11T03:02:48.614Z,"27 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-11T02:47:49.850Z,68.5276,-148.1576,0,1.7,ml,,,,1.04,ak,ak0207hm2m77,2020-06-11T02:54:36.605Z,"116 km WNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-11T02:45:55.030Z,38.1745,-117.866,6.6,1.9,ml,19,72.34,0.014,0.15,nn,nn00746800,2020-06-11T02:53:37.888Z,"32 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-11T02:42:50.440Z,37.6253333,-118.8326667,4.89,0.43,md,7,337,0.02487,0.03,nc,nc73406746,2020-06-11T07:01:06.249Z,"13km E of Mammoth Lakes, CA",earthquake,2.34,0.83,0.062,4,reviewed,nc,nc
2020-06-11T02:38:10.530Z,38.1582,-117.867,9.8,1.3,ml,14,93.41,0.084,0.1,nn,nn00746794,2020-06-11T02:45:08.162Z,"33 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-11T02:34:09.160Z,35.6491667,-117.4515,2.61,1.74,ml,28,81,0.1428,0.2,ci,ci39473888,2020-06-11T13:45:18.750Z,"14km SSW of Searles Valley, CA",earthquake,0.34,1.44,0.134,26,reviewed,ci,ci
2020-06-11T02:30:27.580Z,38.146,-118.0288,6.6,0.7,ml,9,146.22,0.054,0.29,nn,nn00746791,2020-06-11T02:35:27.270Z,"28 km SSE of Mina, Nevada",earthquake,,20.1,,,automatic,nn,nn
2020-06-11T02:23:19.640Z,36.9711685,-121.6078339,-0.15,1.22,md,5,142,0.02603,0.04,nc,nc73406736,2020-06-11T04:26:03.171Z,"5km SW of Gilroy, CA",earthquake,0.67,1.71,0.16,6,automatic,nc,nc
2020-06-11T02:20:30.370Z,38.1537,-117.9617,14.3,1.6,ml,22,66.15,0.034,0.09,nn,nn00746787,2020-06-11T02:32:49.785Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T02:18:48.060Z,38.8226662,-122.7866669,1.19,0.48,md,12,88,0.01523,0.02,nc,nc73406726,2020-06-11T04:01:02.040Z,"6km W of Cobb, CA",earthquake,0.27,0.78,0.31,2,automatic,nc,nc
2020-06-11T02:18:39.460Z,38.8076668,-122.8209991,2.17,0.72,md,20,65,0.006502,0.03,nc,nc73406721,2020-06-11T03:32:02.853Z,"6km WNW of The Geysers, CA",earthquake,0.23,0.45,0.14,4,automatic,nc,nc
2020-06-11T02:17:50.080Z,39.413,-110.3026667,-1.67,1.97,ml,18,118,0.02061,0.11,uu,uu60395227,2020-06-11T13:30:20.100Z,"17 km SSE of Sunnyside, Utah",earthquake,0.41,0.44,0.12,6,reviewed,uu,uu
2020-06-11T02:15:57.420Z,39.4121667,-110.2998333,-2.07,1.57,ml,11,184,0.02291,0.09,uu,uu60395222,2020-06-11T14:42:24.180Z,"17 km SSE of Sunnyside, Utah",earthquake,0.5,0.61,0.063,4,reviewed,uu,uu
2020-06-11T01:55:35.380Z,19.2019997,-155.392334,31.69,2.04,md,34,167,0.08061,0.12,hv,hv71551122,2020-06-11T01:59:44.670Z,"9 km E of P?hala, Hawaii",earthquake,0.76,0.91,0.1,6,automatic,hv,hv
2020-06-11T01:44:25.409Z,60.4286,-152.5872,250,0.2,ml,,,,0.75,ak,ak0207hlghkc,2020-06-11T01:49:22.776Z,"66 km NW of Ninilchik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2020-06-11T01:39:06.180Z,37.8817,-117.8912,10.5,0.7,ml,11,150.99,0.244,0.16,nn,nn00746779,2020-06-11T01:54:14.107Z,"26 km WNW of Silver Peak, Nevada",earthquake,,9.3,,,automatic,nn,nn
2020-06-11T01:38:26.140Z,24.5038,122.4169,80.76,4.4,mwr,,70,0.542,0.72,us,us6000a9np,2020-06-11T03:47:15.194Z,"59 km W of Yonakuni, Japan",earthquake,4.1,6.1,0.06,27,reviewed,us,us
2020-06-11T01:31:23.135Z,60.0569,-152.9508,103.2,1.1,ml,,,,0.64,ak,ak0207hldp2w,2020-06-11T01:37:40.042Z,"69 km W of Happy Valley, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-06-11T01:29:52.940Z,38.129,-117.9978,8.3,0.3,ml,11,93.37,0.018,0.06,nn,nn00746777,2020-06-11T01:41:14.140Z,"30 km SSE of Mina, Nevada",earthquake,,6.5,,,automatic,nn,nn
2020-06-11T01:28:39.270Z,35.9461667,-117.7293333,1.82,0.47,ml,8,108,0.06409,0.1,ci,ci39473864,2020-06-11T01:32:09.913Z,"16km E of Little Lake, CA",earthquake,0.28,0.57,0.088,4,automatic,ci,ci
2020-06-11T01:23:41.560Z,17.9676,-66.8451,12,2.24,md,15,185,0.0349,0.22,pr,pr2020163001,2020-06-11T01:50:37.695Z,"4 km SW of Indios, Puerto Rico",earthquake,0.79,0.66,0.28,12,reviewed,pr,pr
2020-06-11T01:18:02.550Z,33.1866667,-115.5926667,1.98,1.64,ml,22,88,0.02134,0.3,ci,ci39473856,2020-06-11T01:22:04.850Z,"9km SW of Niland, CA",earthquake,0.59,0.84,0.253,26,automatic,ci,ci
2020-06-11T01:17:26.420Z,37.6464996,-118.9041672,1.65,1.03,md,9,106,0.006188,0.03,nc,nc73406711,2020-06-11T01:34:34.142Z,"7km E of Mammoth Lakes, CA",earthquake,0.47,0.84,0.07,8,automatic,nc,nc
2020-06-11T01:15:41.690Z,38.1663,-117.8633,11.9,1.3,ml,16,116.67,0.012,0.05,nn,nn00746774,2020-06-11T01:23:55.144Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-11T01:12:10.880Z,38.2335,-117.7523,3.5,1.4,ml,16,142.2,0.11,0.07,nn,nn00746772,2020-06-11T01:16:54.943Z,"35 km ESE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-11T01:10:37.038Z,67.5811,-160.7616,3.3,1.7,ml,,,,0.83,ak,ak0207hl9847,2020-06-11T01:23:35.754Z,"69 km NNW of Kiana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-11T01:08:20.064Z,61.2806,-146.485,7.7,1.6,ml,,,,0.75,ak,ak0207hl8rdi,2020-06-11T01:13:02.116Z,"18 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-11T01:05:24.880Z,38.1925,-117.7807,3.6,0.7,ml,9,119.79,0.064,0.19,nn,nn00746770,2020-06-11T01:13:35.097Z,"36 km SE of Mina, Nevada",earthquake,,9.4,,,automatic,nn,nn
2020-06-11T01:03:04.720Z,35.5923333,-117.3973333,8.76,0.85,ml,31,72,0.05319,0.16,ci,ci39473848,2020-06-11T15:27:00.338Z,"19km S of Trona, CA",earthquake,0.21,0.41,0.072,10,reviewed,ci,ci
2020-06-11T01:02:53.670Z,35.626,-117.401,10.58,0.27,ml,12,140,0.06357,0.15,ci,ci37447141,2020-06-11T15:31:37.362Z,"16km S of Trona, CA",earthquake,0.37,0.58,0.071,5,reviewed,ci,ci
2020-06-11T00:58:00.940Z,38.8115005,-122.824501,2.08,0.56,md,10,84,0.01422,0.02,nc,nc73406701,2020-06-11T01:12:02.995Z,"7km WNW of The Geysers, CA",earthquake,0.35,0.95,,1,automatic,nc,nc
2020-06-11T00:55:13.817Z,59.3345,-153.4531,103.4,0.9,ml,,,,0.16,ak,ak0207hkxdxx,2020-06-11T00:58:08.197Z,"62 km SE of Pedro Bay, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-06-11T00:54:02.176Z,38.1529,-117.9468,9.3,2,ml,26,71.23,0.017,0.1362,nn,nn00746765,2020-06-11T01:25:58.893Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.38,9,reviewed,nn,nn
2020-06-11T00:50:39.620Z,37.3191667,-120.048,10.43,1.16,md,6,200,0.2358,0.11,nc,nc73406691,2020-06-11T10:40:04.623Z,"20km SSW of Mariposa, CA",earthquake,1.21,1.94,0.079,4,reviewed,nc,nc
2020-06-11T00:46:36.220Z,45.8621667,-111.3793333,4.03,1.12,ml,8,166,0.318,0.16,mb,mb80434924,2020-06-11T14:09:19.530Z,"3 km W of Manhattan, Montana",earthquake,1.62,11.37,0.223,4,reviewed,mb,mb
2020-06-11T00:44:42.670Z,37.6463333,-118.9053333,1.82,0.08,md,6,108,0.007018,0.02,nc,nc73406686,2020-06-11T07:16:04.349Z,"7km E of Mammoth Lakes, CA",earthquake,0.61,0.76,0.135,5,reviewed,nc,nc
2020-06-11T00:43:24.775Z,60.7411,-147.5819,11.2,1.6,ml,,,,0.38,ak,ak0207hkutsh,2020-06-11T00:52:26.404Z,"51 km WSW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-11T00:40:24.166Z,-3.9154,151.3997,8.08,4.7,mb,,84,0.809,0.64,us,us6000a9mk,2020-06-11T01:05:47.040Z,"90 km WNW of Rabaul, Papua New Guinea",earthquake,6.9,4.8,0.096,33,reviewed,us,us
2020-06-11T00:36:03.500Z,34.133,-117.4786667,6.39,0.89,ml,36,48,0.04699,0.17,ci,ci39473832,2020-06-11T15:10:43.888Z,"4km NNW of Fontana, CA",earthquake,0.24,0.46,0.138,13,reviewed,ci,ci
2020-06-11T00:33:25.200Z,17.976,-66.7651,14,2.29,md,15,181,0.1141,0.31,pr,pr2020163000,2020-06-11T00:59:05.216Z,"4 km S of Magas Arriba, Puerto Rico",earthquake,1.15,0.77,0.21,8,reviewed,pr,pr
2020-06-11T00:30:42.490Z,38.1455,-117.9162,6.8,0.7,ml,10,162.61,0.034,0.03,nn,nn00746763,2020-06-11T00:33:54.050Z,"31 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T00:28:32.900Z,18.9431,-67.7406,5,3.27,md,19,221,0.6168,0.67,pr,pr2020163002,2020-06-11T01:58:12.335Z,"80 km ENE of Punta Cana, Dominican Republic",earthquake,2.07,31.61,0.07,6,reviewed,pr,pr
2020-06-11T00:24:03.420Z,37.4918333,-118.8123333,1.12,0.62,md,8,326,0.09892,0.03,nc,nc73406681,2020-06-11T03:58:02.020Z,"14km WSW of Toms Place, CA",earthquake,2.1,4.11,0.172,8,reviewed,nc,nc
2020-06-11T00:19:43.135Z,38.1515,-117.9532,9.3,1.4,ml,25,74.38,0.013,0.2,nn,nn00746759,2020-06-11T03:40:02.365Z,"29 km SSE of Mina, Nevada",earthquake,,0.8,0.31,8,reviewed,nn,nn
2020-06-11T00:16:03.913Z,61.2628,-151.4468,70,1.4,ml,,,,0.67,ak,ak0207hkp093,2020-06-11T00:19:48.796Z,"23 km NW of Beluga, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-06-11T00:13:14.324Z,38.1424,-117.9524,9.7,1.4,ml,24,69.52,0.007,0.2013,nn,nn00746754,2020-06-11T03:33:49.519Z,"30 km SSE of Mina, Nevada",earthquake,,0.8,0.31,6,reviewed,nn,nn
2020-06-11T00:12:51.360Z,38.1382,-118.039,5.6,0.5,ml,12,155.29,0.031,0.1,nn,nn00746756,2020-06-11T00:21:01.974Z,"28 km SSE of Mina, Nevada",earthquake,,7.5,,,automatic,nn,nn
2020-06-11T00:08:41.110Z,45.8613333,-111.3735,4.21,2,ml,11,156,0.32,0.12,mb,mb80434914,2020-06-11T14:02:36.810Z,"3 km W of Manhattan, Montana",earthquake,0.65,9.3,0.134,7,reviewed,mb,mb
2020-06-11T00:08:17.140Z,38.1583,-117.9367,9.1,1.5,ml,15,79.22,0.018,0.24,nn,nn00746751,2020-06-11T00:13:54.592Z,"29 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-11T00:06:48.533Z,38.1519,-117.9902,9.5,1.9,ml,27,100.43,0.028,0.2285,nn,nn00746749,2020-06-11T03:27:35.991Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,0.35,10,reviewed,nn,nn
2020-06-11T00:06:35.260Z,33.2328333,-116.2458333,10.26,1.01,ml,39,67,0.04061,0.2,ci,ci39473808,2020-06-11T14:53:52.297Z,"12km ESE of Borrego Springs, CA",earthquake,0.26,0.53,0.12,12,reviewed,ci,ci
2020-06-11T00:04:12.050Z,38.1527,-117.9521,8.8,3.4,ml,28,44.47,0.015,0.1668,nn,nn00746745,2020-06-11T00:37:40.696Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.32,9,reviewed,nn,nn
2020-06-11T00:00:50.987Z,38.1487,-117.9871,11.8,1.9,ml,26,88.15,0.024,0.1495,nn,nn00746741,2020-06-11T01:04:21.551Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,0.28,9,reviewed,nn,nn
2020-06-10T23:57:40.390Z,38.1463,-118.0385,2.2,0.7,ml,11,148.56,0.019,0.07,nn,nn00746740,2020-06-11T00:01:36.551Z,"27 km SSE of Mina, Nevada",earthquake,,9.8,,,automatic,nn,nn
2020-06-10T23:47:50.760Z,19.2336667,-155.4141667,32.7,2.24,ml,54,132,0.0162,0.12,hv,hv71550917,2020-06-11T04:04:07.370Z,"7 km ENE of P?hala, Hawaii",earthquake,0.43,0.58,0.19,20,reviewed,hv,hv
2020-06-10T23:40:56.280Z,38.8183327,-122.8144989,1.96,1.06,md,23,49,0.006124,0.03,nc,nc73406646,2020-06-11T00:01:07.535Z,"7km NW of The Geysers, CA",earthquake,0.2,0.37,0.17,5,automatic,nc,nc
2020-06-10T23:40:39.302Z,59.8357,-151.5547,51.6,1,ml,,,,0.38,ak,ak0207gazueu,2020-06-10T23:57:19.859Z,"4 km NE of Nikolaevsk, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-06-10T23:34:13.720Z,19.3696667,-155.203,1.82,1.99,ml,27,107,0.01249,0.08,hv,hv71550897,2020-06-11T03:45:49.790Z,"8 km SSE of Volcano, Hawaii",earthquake,0.29,0.22,0.197,4,reviewed,hv,hv
2020-06-10T23:31:56.240Z,33.2271667,-116.737,9.78,0.87,ml,30,38,0.08024,0.23,ci,ci39473736,2020-06-10T23:35:46.126Z,"3km ESE of Lake Henshaw, CA",earthquake,0.33,1.07,0.108,22,automatic,ci,ci
2020-06-10T23:26:50.140Z,19.367,-155.2036667,1.85,2.15,ml,44,98,0.01305,0.1,hv,hv71550877,2020-06-11T03:33:51.970Z,"8 km SSE of Volcano, Hawaii",earthquake,0.24,0.21,0.173,14,reviewed,hv,hv
2020-06-10T23:23:08.100Z,19.3656667,-155.2081667,1.87,1.62,ml,24,99,0.01063,0.09,hv,hv71550872,2020-06-11T03:39:36.740Z,"8 km SSE of Volcano, Hawaii",earthquake,0.27,0.18,0.156,10,reviewed,hv,hv
2020-06-10T23:21:11.510Z,37.6076667,-118.861,4.09,0.72,md,16,146,0.01141,0.04,nc,nc73406631,2020-06-11T03:48:02.957Z,"11km ESE of Mammoth Lakes, CA",earthquake,0.39,0.65,0.125,13,reviewed,nc,nc
2020-06-10T23:19:22.520Z,35.8615,-117.6786667,8.4,0.33,ml,13,84,0.08021,0.12,ci,ci39473728,2020-06-11T03:43:48.769Z,"22km ESE of Little Lake, CA",earthquake,0.26,0.65,0.125,4,reviewed,ci,ci
2020-06-10T23:14:17.500Z,38.1807,-117.8788,10.6,0.9,ml,14,119.84,0.028,0.06,nn,nn00746736,2020-06-10T23:35:57.630Z,"30 km SE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-10T23:12:41.950Z,38.1857,-117.895,6.1,0.7,ml,12,117.64,0.029,0.1,nn,nn00746733,2020-06-10T23:15:54.731Z,"29 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-10T23:10:40.050Z,61.1616,-151.0988,74.2,1.1,ml,,,,0.39,ak,ak0207gatf5x,2020-06-10T23:13:37.352Z,"2 km NNW of Beluga, Alaska",earthquake,,1,,,automatic,ak,ak
2020-06-10T23:03:18.268Z,38.172,-117.8878,7.6,3.4,ml,32,46.59,0.017,0.1381,nn,nn00746728,2020-06-11T02:18:05.255Z,"31 km SE of Mina, Nevada",earthquake,,0.5,0.47,12,reviewed,nn,nn
2020-06-10T23:00:27.430Z,38.8115005,-122.8219986,1.82,0.56,md,14,63,0.006194,0.03,nc,nc73406616,2020-06-10T23:41:02.396Z,"7km NW of The Geysers, CA",earthquake,0.29,0.7,,1,automatic,nc,nc
2020-06-10T22:59:58.621Z,58.8586,-154.5416,123.4,2.4,ml,,,,0.58,ak,ak0207gaij31,2020-06-10T23:46:51.040Z,"66 km SSE of Kokhanok, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-10T22:55:38.770Z,38.1603,-117.9638,8.1,0.6,ml,9,120.93,0.017,0.02,nn,nn00746727,2020-06-10T23:04:15.503Z,"28 km SSE of Mina, Nevada",earthquake,,6.9,,,automatic,nn,nn
2020-06-10T22:48:50.140Z,38.1615,-117.9283,6.1,0.2,ml,11,113.2,0.039,0.03,nn,nn00746723,2020-06-10T22:55:16.815Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-10T22:47:52.260Z,38.821167,-122.8011703,2.18,0.55,md,7,114,0.007302,0.04,nc,nc73406611,2020-06-10T23:30:03.484Z,"6km NW of The Geysers, CA",earthquake,1.04,1.68,,1,automatic,nc,nc
2020-06-10T22:47:36.340Z,35.9321667,-117.679,2,1.23,ml,14,64,0.06283,0.18,ci,ci39473672,2020-06-11T13:45:31.972Z,"20km E of Little Lake, CA",earthquake,0.28,0.47,0.156,15,reviewed,ci,ci
2020-06-10T22:41:05.930Z,38.2572,-117.5998,9.2,0.3,ml,9,103.68,0.036,0.06,nn,nn00746721,2020-06-10T22:48:56.239Z,"38 km WNW of Tonopah, Nevada",earthquake,,7.5,,,automatic,nn,nn
2020-06-10T22:37:09.880Z,38.1457,-117.8668,7,1.8,ml,17,56.13,0.006,0.06,nn,nn00746717,2020-06-10T22:43:21.296Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-10T22:34:20.980Z,19.0623,-67.7483,3,3.68,md,22,232,0.7293,0.35,pr,pr2020162018,2020-06-11T06:36:46.472Z,"87 km NE of Punta Cana, Dominican Republic",earthquake,2.1,1.71,0.13,17,reviewed,pr,pr
2020-06-10T22:34:13.830Z,17.9555,-66.971,9,2.05,md,10,205,0.0745,0.17,pr,pr2020162019,2020-06-10T23:57:49.896Z,"6 km WSW of Fuig, Puerto Rico",earthquake,0.61,1.01,0.13,4,reviewed,pr,pr
2020-06-10T22:33:55.998Z,60.5647,-143.7292,7.4,0.9,ml,,,,0.53,ak,ak0207gacyb4,2020-06-10T23:27:33.343Z,"106 km SSW of McCarthy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
