time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-07T09:47:35.220Z,38.8271675,-122.7656631,2.48,0.56,md,8,152,0.00468,0.01,nc,nc73404326,2020-06-07T10:06:03.250Z,"4km W of Cobb, CA",earthquake,0.62,0.98,,1,automatic,nc,nc
2020-06-07T09:45:21.890Z,38.8343315,-122.8186646,1.43,0.56,md,11,91,0.01282,0.01,nc,nc73404316,2020-06-07T10:00:05.058Z,"8km NW of The Geysers, CA",earthquake,0.3,0.62,,1,automatic,nc,nc
2020-06-07T09:45:06.940Z,35.6081667,-117.4318333,10.78,1.91,ml,37,69,0.03286,0.16,ci,ci39468872,2020-06-10T21:23:48.030Z,"18km S of Searles Valley, CA",earthquake,0.18,0.29,0.209,18,reviewed,ci,ci
2020-06-07T09:44:09.250Z,38.8363342,-122.8085022,1.97,1.42,md,29,35,0.01298,0.03,nc,nc73404306,2020-06-07T11:43:02.758Z,"8km WNW of Cobb, CA",earthquake,0.19,0.33,0.19,8,automatic,nc,nc
2020-06-07T09:43:02.820Z,38.1308,-118.0147,11.4,2.1,ml,33,77.6,0.035,0.1,nn,nn00744564,2020-06-07T09:46:21.672Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-07T09:38:32.410Z,38.1158,-117.9543,16.2,0.7,ml,11,150.01,0.037,0.06,nn,nn00744563,2020-06-07T09:43:56.483Z,"33 km SSE of Mina, Nevada",earthquake,,5.1,,,automatic,nn,nn
2020-06-07T09:33:08.160Z,33.8488333,-116.9716667,13.48,0.55,ml,8,115,0.1425,0.08,ci,ci39468864,2020-06-08T14:18:29.435Z,"7km N of San Jacinto, CA",earthquake,0.27,0.77,0.155,14,reviewed,ci,ci
2020-06-07T09:33:01.250Z,42.1103333333333,-122.376,9.95,1.44,ml,10,88,0.1199,0.22,uw,uw61637996,2020-06-08T18:59:17.650Z,"26 km NE of Hornbrook, California",earthquake,0.5,1.85,0.10062190967506,3,reviewed,uw,uw
2020-06-07T09:32:38.530Z,35.88733333,-96.89016667,7.46,1.17,ml,73,55,0.1277749262,0.16,ok,ok2020ldkj,2020-06-08T15:44:35.067Z,"1 km WSW of Agra, Oklahoma",earthquake,,0.4,0.16,7,reviewed,ok,ok
2020-06-07T09:30:43.190Z,38.8364983,-122.8119965,2.07,0.56,md,9,128,0.01317,0.05,nc,nc73404301,2020-06-07T10:05:34.101Z,"8km WNW of Cobb, CA",earthquake,0.44,1.28,,1,automatic,nc,nc
2020-06-07T09:28:14.930Z,38.123,-118.0102,10.5,0.4,ml,10,169.31,0.083,0.07,nn,nn00744562,2020-06-07T09:40:15.961Z,"30 km SSE of Mina, Nevada",earthquake,,7.3,,,automatic,nn,nn
2020-06-07T09:27:05.740Z,38.1347,-118.0303,6.2,1,ml,14,126.96,0.032,0.15,nn,nn00744560,2020-06-07T09:30:16.718Z,"29 km SSE of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-06-07T09:25:00.107Z,59.629,-154.1257,0.8,1.5,ml,,,,0.6,ak,ak0207b3yfwg,2020-06-10T06:48:47.227Z,"17 km S of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-07T09:23:25.517Z,38.1245,-118.0214,7.9,3.5,ml,32,43.58,0.043,0.1344,nn,nn00744554,2020-06-08T02:19:17.974Z,"30 km SSE of Mina, Nevada",earthquake,,0.8,0.34,12,reviewed,nn,nn
2020-06-07T09:22:17.220Z,37.7325,-118.7718333,6.12,1.54,md,16,221,0.0638,0.03,nc,nc73404291,2020-06-09T22:42:04.162Z,"21km NNW of Toms Place, CA",earthquake,0.89,1.02,0.397,16,reviewed,nc,nc
2020-06-07T09:21:22.790Z,38.7916679,-122.7600021,2.38,0.89,md,13,68,0.008947,0.03,nc,nc73404286,2020-06-07T10:34:02.281Z,"2km N of The Geysers, CA",earthquake,0.38,0.68,0.14,3,automatic,nc,nc
2020-06-07T09:20:51.800Z,36.1416667,-117.9216667,3.87,1.66,ml,20,61,0.05919,0.15,ci,ci39468848,2020-06-08T14:19:01.200Z,"11km NNE of Coso Junction, CA",earthquake,0.26,0.59,0.182,26,reviewed,ci,ci
2020-06-07T09:06:07.710Z,36.1455,-117.9795,2.47,1.23,ml,15,125,0.1047,0.14,ci,ci39468840,2020-06-08T14:18:44.438Z,"12km NNW of Coso Junction, CA",earthquake,0.4,1.21,0.23,16,reviewed,ci,ci
2020-06-07T09:05:54.109Z,15.1986,-94.2008,45.01,4,mb,,156,2.26,0.96,us,us6000a7fr,2020-06-07T09:18:06.040Z,"93 km SW of Doctor Belisario Domínguez (La Barra), Mexico",earthquake,8.4,8.8,0.134,15,reviewed,us,us
2020-06-07T09:00:57.940Z,38.1615,-117.9805,10.1,0.7,ml,9,135.35,0.026,0.04,nn,nn00744549,2020-06-07T09:19:37.109Z,"27 km SSE of Mina, Nevada",earthquake,,7.2,,,automatic,nn,nn
2020-06-07T09:00:04.212Z,56.8678,162.6734,10,4.5,mb,,61,4.496,0.65,us,us6000a7fp,2020-06-07T09:13:50.040Z,"72 km N of Ust-Kamchatsk Staryy, Russia",earthquake,4.8,1.9,0.102,28,reviewed,us,us
2020-06-07T08:57:17.890Z,40.5675,-124.0763333,27.34,1.82,md,26,37,0.05873,0.14,nc,nc73404281,2020-06-08T07:09:04.469Z,"3km NE of Hydesville, CA",earthquake,0.29,0.63,0.178,17,reviewed,nc,nc
2020-06-07T08:56:17.368Z,41.2028,-115.9676,11.1,3.8,ml,13,115.26,0.347,0.1623,nn,nn00744542,2020-06-08T15:12:12.040Z,"39 km NW of Osino, Nevada",earthquake,,1,0.23,9,reviewed,nn,nn
2020-06-07T08:56:01.270Z,38.1878,-117.7425,12.6,2.1,ml,23,50.09,0.049,0.14,nn,nn00744540,2020-06-07T08:59:40.320Z,"39 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-07T08:52:55.370Z,38.8248329,-122.8105011,0.89,0.56,md,7,83,0.001474,0.02,nc,nc73404276,2020-06-07T09:31:03.855Z,"7km NW of The Geysers, CA",earthquake,0.32,0.91,,1,automatic,nc,nc
2020-06-07T08:52:52.050Z,52.0645,-176.1225,-0.13,0.65,ml,6,103,0.01787,0.18,av,av70900054,2020-06-09T16:25:23.840Z,"41 km ENE of Adak, Alaska",earthquake,0.47,0.49,0.255,6,reviewed,av,av
2020-06-07T08:51:28.010Z,38.8236656,-122.7860031,0.76,0.55,md,9,117,0.01119,0.03,nc,nc73404271,2020-06-07T09:20:02.789Z,"6km W of Cobb, CA",earthquake,0.35,0.85,,1,automatic,nc,nc
2020-06-07T08:47:22.990Z,33.5951667,-116.804,7.09,0.29,ml,15,78,0.03334,0.18,ci,ci39468832,2020-06-08T19:01:54.137Z,"13km WNW of Anza, CA",earthquake,0.41,0.69,0.266,3,reviewed,ci,ci
2020-06-07T08:43:22.733Z,65.559,-166.9449,9.4,1.7,ml,,,,0.4,ak,ak0207b3gwws,2020-06-10T06:48:46.408Z,"32 km NW of Brevig Mission, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-07T08:42:59.640Z,40.5745,-124.0663333,25.03,1.95,md,23,56,0.07559,0.1,nc,nc73404261,2020-06-10T19:28:03.794Z,"4km NE of Hydesville, CA",earthquake,0.36,0.8,0.057,13,reviewed,nc,nc
2020-06-07T08:41:00.920Z,38.1385,-117.9768,14.4,1.2,ml,13,105.87,0.021,0.11,nn,nn00744539,2020-06-07T08:56:57.359Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-07T08:38:46.441Z,58.163,-155.3786,1,-0.1,ml,,,,0.15,ak,ak0207b3fw5e,2020-06-10T06:48:45.613Z,"85 km NW of Karluk, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-06-07T08:38:38.280Z,38.0353,-118.7685,7,1.1,ml,8,168.54,0.304,0.05,nn,nn00744538,2020-06-07T08:42:15.411Z,"32 km ENE of Lee Vining, California",earthquake,,9.3,,,automatic,nn,nn
2020-06-07T08:38:31.180Z,36.0828333,-117.8926667,2.41,0.84,ml,10,119,0.04626,0.07,ci,ci39468824,2020-06-07T20:28:22.200Z,"6km NE of Coso Junction, CA",earthquake,0.23,0.14,0.034,1,reviewed,ci,ci
2020-06-07T08:37:45.750Z,35.7335,-117.5353333,4.11,1.98,ml,25,79,0.09639,0.15,ci,ci39468816,2020-06-08T14:20:04.490Z,"12km WSW of Searles Valley, CA",earthquake,0.26,0.72,0.206,26,reviewed,ci,ci
2020-06-07T08:28:11.810Z,38.1837,-117.9608,6.1,0.9,ml,13,108.37,0.025,0.16,nn,nn00744533,2020-06-07T08:38:56.338Z,"26 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-07T08:24:04.670Z,38.8343333,-122.8061667,2.12,0.27,md,15,52,0.01134,0.01,nc,nc73404251,2020-06-10T17:53:03.163Z,"7km W of Cobb, CA",earthquake,0.25,0.51,,1,reviewed,nc,nc
2020-06-07T08:14:05.139Z,36.52516667,-98.66566667,5.76,0.51,ml,16,104,0.04679081805,0.06,ok,ok2020ldhu,2020-06-08T18:42:32.431Z,"17 km SSW of Dacoma, Oklahoma",earthquake,,0.4,0.26,7,reviewed,ok,ok
2020-06-07T08:13:05.050Z,61.5221,-149.9113,46.7,1.5,ml,,,,0.55,ak,ak0207b3ag00,2020-06-10T06:48:44.608Z,"2 km E of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-07T08:12:23.910Z,38.2135,-117.8657,9.6,0.5,ml,12,109.79,0.027,0.03,nn,nn00744527,2020-06-07T08:20:17.373Z,"28 km SE of Mina, Nevada",earthquake,,3.9,,,automatic,nn,nn
2020-06-07T08:11:34.860Z,38.199,-117.8422,12.8,0.9,ml,16,112.28,0.029,0.09,nn,nn00744525,2020-06-07T08:14:56.815Z,"31 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-07T08:10:21.100Z,35.6223333,-117.3985,8.16,1.26,ml,29,101,0.06303,0.18,ci,ci39468808,2020-06-10T21:07:39.530Z,"16km S of Trona, CA",earthquake,0.26,0.6,0.079,14,reviewed,ci,ci
2020-06-07T08:01:40.920Z,38.1732,-117.9683,6.5,0.4,ml,10,108,0.023,0.31,nn,nn00744521,2020-06-07T08:09:57.691Z,"27 km SSE of Mina, Nevada",earthquake,,4,,,automatic,nn,nn
2020-06-07T07:58:28.490Z,38.1327,-118.0282,6.7,1.2,ml,14,128.22,0.064,0.05,nn,nn00744517,2020-06-07T08:02:57.957Z,"29 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-07T07:55:33.330Z,33.501,-116.7813333,7.09,0.33,ml,23,63,0.07402,0.12,ci,ci39468800,2020-06-10T20:58:19.291Z,"10km NE of Aguanga, CA",earthquake,0.16,0.57,0.093,9,reviewed,ci,ci
2020-06-07T07:49:43.020Z,38.1957,-117.7737,2.3,1.9,ml,26,51.27,0.038,0.13,nn,nn00744514,2020-06-07T07:59:59.962Z,"36 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-07T07:44:19.660Z,37.6368333,-119.0291667,0.18,0.35,md,10,85,0.006085,0.05,nc,nc73404236,2020-06-07T22:58:05.075Z,"4km W of Mammoth Lakes, CA",earthquake,0.24,0.38,0.343,8,reviewed,nc,nc
2020-06-07T07:43:23.664Z,51.8119,-177.8152,12.8,1.9,ml,,,,0.59,ak,ak0207b2vhf6,2020-06-10T06:48:43.771Z,"81 km W of Adak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-07T07:41:22.760Z,38.1828,-117.8283,4.9,2.1,ml,28,49.64,0.054,0.13,nn,nn00744509,2020-06-07T07:45:40.016Z,"33 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-07T07:40:18.010Z,35.6826667,-117.4951667,11.17,1.35,ml,18,160,0.1567,0.18,ci,ci39468792,2020-06-08T14:22:45.464Z,"12km SW of Searles Valley, CA",earthquake,0.41,0.68,0.146,18,reviewed,ci,ci
2020-06-07T07:39:17.980Z,38.1438,-118.089,2.8,0.6,ml,9,229.15,0.033,0.05,nn,nn00744507,2020-06-07T07:42:55.817Z,"27 km S of Mina, Nevada",earthquake,,9.1,,,automatic,nn,nn
2020-06-07T07:38:06.041Z,54.1146,-165.9689,5.1,0.2,ml,,,,0.33,ak,ak0207b2udhw,2020-06-10T06:48:42.969Z,"12 km W of Akutan, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-07T07:33:29.634Z,60.7655,-147.5928,8.9,1.3,ml,,,,0.4,ak,ak0207b2tcm4,2020-06-10T06:48:42.018Z,"50 km WSW of Tatitlek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-07T07:28:49.650Z,38.1605,-117.8528,8.8,1,ml,14,108.34,0.017,0.07,nn,nn00744504,2020-06-07T07:34:56.992Z,"33 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-07T07:28:36.811Z,69.3483,-143.9476,5.8,1.3,ml,,,,0.5,ak,ak0207b2san5,2020-06-10T06:49:23.821Z,"88 km S of Kaktovik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-06-07T07:26:35.620Z,38.1613,-118.021,1.7,1,ml,9,119.24,0.028,0.06,nn,nn00744502,2020-06-07T07:31:53.634Z,"26 km SSE of Mina, Nevada",earthquake,,7.3,,,automatic,nn,nn
2020-06-07T07:23:29.570Z,60.3129,-152.5138,102,1.2,ml,,,,0.38,ak,ak0207b2r7i5,2020-06-10T06:49:22.987Z,"55 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-07T07:18:21.649Z,51.7378,-174.4867,22.3,1.9,ml,,,,0.2,ak,ak0207b2q4dj,2020-06-10T06:48:41.105Z,"54 km SSW of Atka, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-07T07:16:24.300Z,60.9857,-147.2159,19.2,0.9,ml,,,,0.47,ak,ak0207b2pp0b,2020-06-10T06:48:40.284Z,"32 km WNW of Tatitlek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-07T07:11:49.706Z,61.0007,-146.0983,25.4,2,ml,,,,0.55,ak,ak0207b2ooea,2020-06-10T06:48:39.239Z,"19 km SE of Valdez, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-07T07:08:12.710Z,35.6328333,-117.4103333,6.48,1.59,ml,23,99,0.06264,0.23,ci,ci39468784,2020-06-10T20:39:53.032Z,"15km S of Trona, CA",earthquake,0.38,0.93,0.122,12,reviewed,ci,ci
2020-06-07T07:08:07.520Z,38.1433,-117.9685,13.9,1.7,ml,17,105.41,0.011,0.14,nn,nn00744500,2020-06-07T07:28:05.101Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-07T07:08:05.071Z,51.3641,-176.6699,15.8,1.7,ml,,,,0.58,ak,ak0207b2nxvf,2020-06-10T06:49:22.195Z,"56 km S of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-07T07:07:12.880Z,38.127,-117.9713,13.1,1.1,ml,14,106.93,0.019,0.2,nn,nn00744499,2020-06-07T07:27:57.324Z,"31 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-07T07:05:17.300Z,38.1615,-117.7927,5.5,1,ml,14,113.03,0.056,0.15,nn,nn00744497,2020-06-07T07:08:56.269Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-07T07:04:24.062Z,42.7588,-110.2716,11.36,2.6,ml,,96,0.525,0.57,us,us6000a7en,2020-06-07T07:25:41.040Z,"20 km SW of Daniel, Wyoming",earthquake,1.6,9.6,0.053,47,reviewed,us,us
2020-06-07T06:58:58.380Z,33.7476667,-115.9135,6.52,1.25,ml,24,114,0.07821,0.2,ci,ci39468776,2020-06-08T14:24:08.580Z,"24km ENE of Thermal, CA",earthquake,0.35,1.02,0.182,28,reviewed,ci,ci
2020-06-07T06:57:19.860Z,38.1565,-117.9688,4.7,1.1,ml,12,149.9,0.03,0.1,nn,nn00744493,2020-06-07T07:00:56.785Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-07T06:56:35.820Z,38.8135,-122.8293333,1.7,-0.47,md,13,61,0.004627,0.03,nc,nc73404231,2020-06-11T14:26:16.986Z,"8km WNW of The Geysers, CA",earthquake,0.35,0.46,,1,reviewed,nc,nc
2020-06-07T06:51:15.080Z,35.6063333,-117.397,7.69,2.11,ml,43,72,0.0567,0.16,ci,ci39468760,2020-06-10T20:33:25.930Z,"18km S of Trona, CA",earthquake,0.16,0.47,0.215,20,reviewed,ci,ci
2020-06-07T06:47:14.230Z,38.1527,-118.082,6.3,1.8,ml,23,62.97,0.023,0.15,nn,nn00744486,2020-06-07T06:52:18.685Z,"26 km S of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-07T06:45:16.250Z,38.1522,-117.9872,11,1.7,ml,23,63.44,0.029,0.1,nn,nn00744481,2020-06-07T06:48:38.109Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-07T06:45:05.664Z,59.9452,-153.7225,155.4,1.9,ml,,,,0.5,ak,ak0207b2afsl,2020-06-10T06:48:38.155Z,"27 km NE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-07T06:44:40.210Z,63.2642,-151.1327,2.7,1.2,ml,,,,0.52,ak,ak0207b2aaqf,2020-06-10T06:48:37.191Z,"42 km SE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-07T06:41:06.520Z,38.1653,-117.7755,0.2,1.5,ml,14,71.11,0.063,0.12,nn,nn00744478,2020-06-07T06:45:57.672Z,"38 km SE of Mina, Nevada",earthquake,,11.4,,,automatic,nn,nn
2020-06-07T06:38:31.510Z,38.1075,-117.941,2,0.6,ml,10,131.82,0.013,0.23,nn,nn00744477,2020-06-07T06:42:16.083Z,"34 km SSE of Mina, Nevada",earthquake,,18.3,,,automatic,nn,nn
2020-06-07T06:38:11.664Z,61.9016,-148.0277,12.8,0.9,ml,,,,0.72,ak,ak0207b28y9a,2020-06-10T06:49:21.369Z,"22 km WNW of Glacier View, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-07T06:35:40.073Z,64.9541,-145.7403,6.8,0.9,ml,,,,0.48,ak,ak0207b28d9l,2020-06-10T06:48:36.252Z,"54 km E of Pleasant Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-07T06:33:27.596Z,63.578,-147.3061,0.7,0.7,ml,,,,0.48,ak,ak0207b27wy0,2020-06-10T06:48:35.415Z,"81 km ESE of McKinley Park, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-06-07T06:31:21.820Z,38.1572,-117.8572,9.6,1.8,ml,21,62.83,0.02,0.15,nn,nn00744474,2020-06-07T06:39:58.235Z,"33 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-07T06:26:02.860Z,36.1468333,-117.9905,2.06,1.87,ml,22,71,0.1136,0.23,ci,ci39468752,2020-06-08T14:23:54.471Z,"12km NNW of Coso Junction, CA",earthquake,0.39,1.06,0.143,25,reviewed,ci,ci
2020-06-07T06:25:59.600Z,38.124,-117.9487,8.5,1.7,ml,15,89.69,0.012,0.12,nn,nn00744470,2020-06-07T06:32:37.440Z,"32 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-07T06:23:59.240Z,38.147,-117.9693,14.9,1,ml,18,99.26,0.025,0.11,nn,nn00744466,2020-06-07T06:27:37.569Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-07T06:18:33.010Z,38.755,-122.735,2.05,0.47,md,17,126,0.00779,0.03,nc,nc73404211,2020-06-09T23:21:14.840Z,"3km SE of The Geysers, CA",earthquake,0.45,0.31,,1,reviewed,nc,nc
2020-06-07T06:16:57.272Z,38.158,-117.8868,3.7,2.9,ml,28,47.88,0.012,0.1437,nn,nn00744462,2020-06-08T02:16:42.676Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.34,9,reviewed,nn,nn
2020-06-07T06:15:47.460Z,38.1317,-117.9538,10.6,1.5,ml,12,105.96,0.015,0.01,nn,nn00744461,2020-06-07T06:19:56.891Z,"31 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-07T06:12:12.960Z,38.1438,-118.0865,6.2,2.4,ml,33,64.08,0.035,0.11,nn,nn00744458,2020-06-07T06:17:20.632Z,"27 km S of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-07T06:09:12.103Z,61.1398,-139.6294,6.3,1,ml,,,,0.7,ak,ak0207b22qjk,2020-06-10T06:48:34.417Z,"122 km WNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2020-06-07T06:07:25.020Z,38.0937,-118.0183,1.7,1.5,ml,19,183.68,0.039,0.23,nn,nn00744454,2020-06-07T06:12:38.162Z,"33 km SSE of Mina, Nevada",earthquake,,20.2,,,automatic,nn,nn
2020-06-07T05:57:17.969Z,36.27016667,-97.49816667,4.73,0.9,ml,47,62,0.2105586812,0.27,ok,ok2020lddh,2020-06-08T18:38:51.513Z,"3 km W of Lucien, Oklahoma",earthquake,,0.8,0.1,8,reviewed,ok,ok
2020-06-07T05:54:07.680Z,38.1382,-117.83,4.8,1.3,ml,10,85.93,0.04,0.04,nn,nn00744447,2020-06-07T06:03:36.148Z,"37 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-07T05:52:32.910Z,38.171,-117.9717,3.8,1.6,ml,23,77.71,0.027,0.13,nn,nn00744443,2020-06-07T05:56:18.226Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-07T05:51:30.940Z,38.1165,-118.094,2.3,1.4,ml,17,117.6,0.042,0.06,nn,nn00744441,2020-06-07T05:54:57.831Z,"30 km S of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-06-07T05:47:18.200Z,38.1848,-117.8617,11.4,1.6,ml,21,93.73,0.061,0.09,nn,nn00744438,2020-06-07T05:52:38.100Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-07T05:44:57.870Z,38.1708,-117.9727,0.5,0.9,ml,14,103.38,0.029,0.18,nn,nn00744436,2020-06-07T05:48:16.287Z,"27 km SSE of Mina, Nevada",earthquake,,5,,,automatic,nn,nn
2020-06-07T05:41:40.500Z,38.0486667,-118.7666667,4.52,2.2,md,21,98,0.289,0.25,nc,nc73404191,2020-06-08T22:55:04.615Z,"28km SE of Bodie, CA",earthquake,0.98,10.17,0.289,22,reviewed,nc,nc
2020-06-07T05:41:12.294Z,62.1611,-148.2228,5.9,0.7,ml,,,,0.6,ak,ak0207b1o5ux,2020-06-10T06:48:33.547Z,"42 km NNE of Chickaloon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-06-07T05:35:30.181Z,40.2388,-117.7479,7,2.2,ml,6,145.83,0.972,0.1617,nn,nn00744432,2020-06-08T15:29:26.235Z,"57 km SE of Imlay, Nevada",earthquake,,2.5,0.21,3,reviewed,nn,nn
2020-06-07T05:33:21.170Z,53.8543333,-166.7828333,8.98,-0.93,ml,5,103,0.04945,0.12,av,av70900039,2020-06-09T15:57:39.730Z,"16 km WSW of Dutch Harbor, Alaska",earthquake,0.53,1,0.302,5,reviewed,av,av
2020-06-07T05:32:14.030Z,38.1422,-118.1928,0.2,0.8,ml,11,197.03,0.267,0.04,nn,nn00744429,2020-06-07T05:36:22.978Z,"28 km SSW of Mina, Nevada",earthquake,,8.6,,,automatic,nn,nn
2020-06-07T05:28:06.750Z,38.1735,-117.9942,4.7,1.6,ml,15,86.67,0.026,0.15,nn,nn00744423,2020-06-07T05:33:17.403Z,"26 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-07T05:27:22.963Z,-9.6336,-78.5906,56.99,4.5,mb,,151,6.118,0.84,us,us6000a7ea,2020-06-07T07:25:49.147Z,"60 km S of Chimbote, Peru",earthquake,12.1,9.9,0.156,12,reviewed,us,us
2020-06-07T05:27:04.820Z,38.1458,-118.0182,0,0.8,ml,10,122.2,0.035,0.16,nn,nn00744421,2020-06-07T05:30:16.319Z,"28 km SSE of Mina, Nevada",earthquake,,6.4,,,automatic,nn,nn
2020-06-07T05:21:04.740Z,33.5988333,-116.81,5.75,0.44,ml,15,143,0.03865,0.12,ci,ci39468728,2020-06-07T20:20:13.759Z,"14km WNW of Anza, CA",earthquake,0.32,0.53,0.05,2,reviewed,ci,ci
2020-06-07T05:19:48.020Z,33.5981667,-116.8086667,6.45,0.54,ml,32,72,0.03747,0.15,ci,ci39468720,2020-06-10T19:48:31.713Z,"13km WNW of Anza, CA",earthquake,0.17,0.34,0.06,12,reviewed,ci,ci
2020-06-07T05:19:36.440Z,33.6003333,-116.8075,5.24,0.34,ml,14,83,0.03683,0.1,ci,ci37276484,2020-06-10T20:03:27.804Z,"13km WNW of Anza, CA",earthquake,0.21,0.4,0.223,5,reviewed,ci,ci
2020-06-07T05:19:33.103Z,69.2561,-144.7429,11.5,1.2,ml,,,,0.62,ak,ak0207b1jhpa,2020-06-10T06:49:20.536Z,"106 km SSW of Kaktovik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-06-07T05:18:59.810Z,57.1535,-155.7074,64.6,1.8,ml,,,,0.57,ak,ak0207b1jc1p,2020-06-10T06:49:19.695Z,"88 km WSW of Karluk, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2020-06-07T05:14:04.220Z,38.1473,-117.9535,15.4,2.4,ml,29,78.67,0.016,0.1,nn,nn00744417,2020-06-07T05:27:58.666Z,"30 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-07T05:10:46.895Z,61.2774,-147.7451,0,1.1,ml,,,,0.25,ak,ak0207b1hlbq,2020-06-10T06:48:32.618Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-07T05:08:23.170Z,38.1698,-117.8705,6.5,2.3,ml,27,48.77,0.016,0.13,nn,nn00744413,2020-06-07T05:11:58.777Z,"32 km SE of Mina, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-06-07T05:07:28.866Z,63.3916,-151.4992,9.5,1.9,ml,,,,0.55,ak,ak0207b1gwr9,2020-06-10T06:48:31.566Z,"20 km SE of Denali National Park, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-07T05:06:19.480Z,38.1402,-118.0973,1.3,1,ml,15,137.52,0.068,0.25,nn,nn00744409,2020-06-07T05:09:56.767Z,"27 km S of Mina, Nevada",earthquake,,22.1,,,automatic,nn,nn
2020-06-07T04:59:55.530Z,33.7466667,-115.9115,7.92,0.93,ml,25,72,0.07659,0.15,ci,ci39468704,2020-06-10T19:27:57.479Z,"24km ENE of Thermal, CA",earthquake,0.22,0.63,0.118,12,reviewed,ci,ci
2020-06-07T04:58:17.650Z,37.6498333,-119.4235,14.84,1.76,md,17,149,0.2738,0.04,nc,nc73404171,2020-06-08T21:00:02.877Z,"17km SE of Yosemite Valley, CA",earthquake,0.55,1.51,0.234,18,reviewed,nc,nc
2020-06-07T04:56:56.750Z,38.1555,-117.8752,5.9,1.8,ml,19,63.69,0.01,0.11,nn,nn00744405,2020-06-07T05:06:57.950Z,"33 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
